index,Send,Rec,item,counts,Send_grid,Rec_grid
28017,4375000237076100,5011000258036400,농산물,3,43750,50110
28018,5011000572084100,4729000365009300,농산물,5,50110,47290
28019,5011000078068400,4817000291073100,농산물,3,50110,48170
28020,5013000354052200,2820000002081100,농산물,3,50130,28200
28021,5013000610049100,2914000032078300,농산물,3,50130,29140
28022,5011000375010100,4145000030023100,음료,7,50110,41450
28023,1156000018005100,5011000373069400,주방용품,16,11560,50110
28024,1165000014091200,5013000033026400,가공식품,5,11650,50130
28025,4148000664068400,5011000569089300,문화컨텐츠,12,41480,50110
28026,4165000733094100,5013000866007300,축산,3,41650,50130
28027,4127100048006400,5011000434059300,가공식품,4,41271,50110
28028,5011000420060100,2920000090032200,농산물,4,50110,29200
28029,5011000078068400,2826000015099400,농산물,4,50110,28260
28030,5011000369001300,4311300039094100,과자,9,50110,43113
28031,5011000595017300,5011000314041100,음반,3,50110,50110
28032,3017000063047400,5011000314059400,냉동/간편조리식품,7,30170,50110
28033,4148000690015300,5011000482010400,문화컨텐츠,3,41480,50110
28034,5013000821028200,1171000022050100,농산물,17,50130,11710
28035,5013000777063100,4131000020072300,농산물,5,50130,41310
28036,5011000685067100,4711100061091100,농산물,3,50110,47111
28037,5011000078068400,3111000036059300,농산물,4,50110,31110
28038,5011000424078200,4782000235099100,농산물,3,50110,47820
28039,4155000237100300,5011000266072100,음료,4,41550,50110
28040,5011000078068400,1168000016083300,농산물,4,50110,11680
28041,4136000216029100,5011000375075400,반려동물,5,41360,50110
28042,5011000078068400,4122000094035100,농산물,3,50110,41220
28043,5011000314031200,1154500001063200,냉동/간편조리식품,14,50110,11545
28044,2632000015055400,5011000368028400,주방용품,4,26320,50110
28045,5011000078068400,4119500023046100,농산물,6,50110,41195
28046,4150000199100200,5011000315051300,음료,4,41500,50110
28047,5011000485091400,4157000275028200,농산물,21,50110,41570
28048,1168000015031400,5013000823078300,문화컨텐츠,3,11680,50130
28049,5011000437099200,4115000034078100,농산물,4,50110,41150
28050,5013000367031200,4121000017064400,농산물,3,50130,41210
28051,4148000690043300,5011000429029200,문화컨텐츠,3,41480,50110
28052,4148000690015300,5011000381058300,문화컨텐츠,4,41480,50110
28053,5011001108036200,1117000015066100,농산물,4,50110,11170
28054,5011000424078200,4146500019064300,농산물,3,50110,41465
28055,5013000765096400,3011000069036200,농산물,3,50130,30110
28056,5011000312034400,4615000690008300,농산물,10,50110,46150
28057,5011000172013400,4127300015091100,기타식품,4,50110,41273
28058,4119900010093100,5011000294097100,기타패션의류,3,41199,50110
28059,4159000429094300,5011000658064100,생활용품,3,41590,50110
28060,5011000374036400,4377000253069300,수산,6,50110,43770
28061,5011000078068400,2826000017091100,농산물,3,50110,28260
28062,5013000823047200,2647000003035100,농산물,4,50130,26470
28063,5011000137030100,4812700051091200,농산물,3,50110,48127
28064,5011000137030100,4129000024044100,농산물,4,50110,41290
28065,5013000610049100,1162000002076400,농산물,3,50130,11620
28066,5013000780043400,1114000001017400,농산물,3,50130,11140
28067,5013000731055200,4213000278099300,농산물,3,50130,42130
28068,5013000354052200,2914000012081100,농산물,10,50130,29140
28069,5013000732089100,3111000019002300,농산물,11,50130,31110
28070,5013000780029200,4713000425008300,농산물,3,50130,47130
28071,5013000354052200,2823700027054200,농산물,5,50130,28237
28072,5011000525070400,2811000072097100,농산물,3,50110,28110
28073,5011000479028100,4115000015098300,농산물,4,50110,41150
28074,5013000777063100,2723000028058200,농산물,3,50130,27230
28075,5013000731055200,1156000010067400,농산물,4,50130,11560
28076,1150000039014400,5011000319054400,음료,3,11500,50110
28077,5011000078068400,1168000022009100,농산물,4,50110,11680
28078,5013000768074300,4157000213042300,농산물,3,50130,41570
28079,4148000690015300,5013000822033100,문화컨텐츠,3,41480,50130
28080,5013000610049100,1126000010059200,농산물,3,50130,11260
28081,5011001074080300,4679000095071100,기타식품,6,50110,46790
28082,5013000946015400,4161000203038300,농산물,7,50130,41610
28083,5011000078068400,2817000008063200,농산물,3,50110,28170
28084,5011000769078300,4413100102097300,음료,3,50110,44131
28085,5013000731055200,3011000084012200,농산물,5,50130,30110
28086,4148000690015300,5013000579040300,문화컨텐츠,3,41480,50130
28087,5013000354052200,4511100001093100,농산물,3,50130,45111
28088,2723000088054300,5011000312075100,수산,4,27230,50110
28089,5013000610049100,2872000020095100,농산물,3,50130,28720
28090,5011000316024300,4136000418004400,수산,3,50110,41360
28091,5011000532055200,4122000314073100,농산물,8,50110,41220
28092,5013000616057100,3114000024060300,농산물,3,50130,31140
28093,4571000650086400,5011000265038200,언더웨어,3,45710,50110
28094,5011000078068400,3023000068081300,농산물,3,50110,30230
28095,4136000216029100,5011000316061200,반려동물,6,41360,50110
28096,5011000424078200,2917000083070300,농산물,3,50110,29170
28097,5011000137023400,1144000016090200,가공식품,3,50110,11440
28098,4119900010093400,5013000946042400,이미용가전,3,41199,50130
28099,4136000250098200,5011000571012300,가공식품,7,41360,50110
28100,5013000316011400,2638000007080300,농산물,10,50130,26380
28101,5011000214059200,4211000679014400,과자,6,50110,42110
28102,5011000375010100,4688000361061300,기타식품,3,50110,46880
28103,4148000699072200,5013000945038400,반려동물,4,41480,50130
28104,5013000732077200,2917000057062200,농산물,7,50130,29170
28105,5011000078068400,1117000009065200,농산물,3,50110,11170
28106,5013000610049100,2653000032033100,농산물,3,50130,26530
28107,5011000319017400,1132000012058200,음료,3,50110,11320
28108,5011000137030100,2729000019060400,농산물,3,50110,27290
28109,5013000854017300,1111000025060300,농산물,7,50130,11110
28110,4150000199100200,5011000372044200,음료,3,41500,50110
28111,5013000267042300,4139000143009100,농산물,10,50130,41390
28112,4148000690015300,5011000780051200,문화컨텐츠,3,41480,50110
28113,5013000316011400,4420000312093200,농산물,4,50130,44200
28114,5013000610049100,1162000013085200,농산물,4,50130,11620
28115,5011000078068400,2826000124093400,농산물,4,50110,28260
28116,5013000765096400,4817000364033400,농산물,4,50130,48170
28117,5013000610049100,1135000013036100,농산물,3,50130,11350
28118,5011000078068400,4150000319097200,농산물,4,50110,41500
28119,5011000078068400,4119500009016200,농산물,3,50110,41195
28120,5013000610049100,4111100032030200,농산물,3,50130,41111
28121,5011000137030100,1156000003045400,농산물,3,50110,11560
28122,5011000595017300,1162000001073200,음반,3,50110,11620
28123,5011000373020300,4161000354013300,음료,4,50110,41610
28124,5013000141020100,4131000003020200,농산물,7,50130,41310
28125,5013000734079400,4511100044014300,농산물,14,50130,45111
28126,5011000137030100,2638000031005100,농산물,4,50110,26380
28127,4888000227076400,5011000316053200,농산물,5,48880,50110
28128,5011000429098400,4213000194029100,농산물,3,50110,42130
28129,5013000468044300,4139000110045200,농산물,3,50130,41390
28130,2826000039021100,5011000429022400,기저귀/물티슈,10,28260,50110
28131,5013000821028200,2726000031053100,농산물,3,50130,27260
28132,5013000777083100,1135000024084300,농산물,3,50130,11350
28133,4165000744060300,5011000172033300,골프,3,41650,50110
28134,4377000110053100,5011000318044100,기저귀/물티슈,3,43770,50110
28135,5013000909049200,4825000312081400,농산물,3,50130,48250
28136,5011000137030100,1138000029061400,농산물,3,50110,11380
28137,2723000072038300,5013000778094100,주방용품,4,27230,50130
28138,5013000823063400,4128500028075400,과자,3,50130,41285
28139,5011000078068400,4127100023069200,농산물,10,50110,41271
28140,4148000690015300,5011000434039400,문화컨텐츠,3,41480,50110
28141,5011000078068400,1150000008047300,농산물,3,50110,11500
28142,1165000013004100,5011000319035100,문화컨텐츠,4,11650,50110
28143,5011000213090100,2729000039100100,가공식품,4,50110,27290
28144,4148000699072200,5011000169097300,문화컨텐츠,4,41480,50110
28145,5011000078068400,2820000032059300,농산물,3,50110,28200
28146,1165000027025100,5011000320062100,가공식품,6,11650,50110
28147,5011000078068400,2629000014002300,농산물,3,50110,26290
28148,5011000078068400,3611000297100400,농산물,3,50110,36110
28149,5013000624091200,4413300201075100,농산물,3,50130,44133
28150,4511300072012400,5011000219010100,상의,4,45113,50110
28151,5013000905030300,4822000142069400,농산물,3,50130,48220
28152,5011000265077200,3611000164003300,축산,9,50110,36110
28153,4145000046051300,5011000264069300,건강식품,5,41450,50110
28154,5013000735022300,4413100177066200,농산물,5,50130,44131
28155,5011000318041400,4476000123064100,기타패션의류,3,50110,44760
28156,5011000525070400,2647000011029300,농산물,3,50110,26470
28157,5013000854018300,1141000016020100,농산물,5,50130,11410
28158,5013000779041100,2811000140008200,농산물,4,50130,28110
28159,5011000213090100,1150000016045300,가공식품,3,50110,11500
28160,5013000624091200,2641000052010300,농산물,3,50130,26410
28161,5011000375010100,4679000295087400,기타식품,3,50110,46790
28162,5013000610049100,4111700014013300,농산물,3,50130,41117
28163,5013000946015400,4155000299023200,농산물,3,50130,41550
28164,5013000610049100,2720000005075100,농산물,3,50130,27200
28165,5011000137030100,2820000013082100,농산물,3,50110,28200
28166,5013000766076300,4415000804077200,농산물,3,50130,44150
28167,5011000420060100,3017000026096100,농산물,3,50110,30170
28168,5011000078068400,2818500007039300,농산물,3,50110,28185
28169,4136000216029100,5011000374081300,반려동물,3,41360,50110
28170,5011000078068400,4113500066085400,농산물,3,50110,41135
28171,4413100100020100,5013000867045200,기타식품,14,44131,50130
28172,5011000525070400,4119500006019200,농산물,4,50110,41195
28173,5011000078068400,4121000009040100,농산물,3,50110,41210
28174,4128700002084400,5011000264076200,가공식품,3,41287,50110
28175,4165000745016100,5013000836081200,기능성,4,41650,50130
28176,4374500066090200,5011000427079100,생활용품,21,43745,50110
28177,4148000539030100,5011000373056100,세탁용품,3,41480,50110
28178,5013000813055200,1121500006015400,과자,6,50130,11215
28179,4413100296077200,5011000173018400,출산/유아동의류,3,44131,50110
28180,5011000424078200,2824500038035100,농산물,3,50110,28245
28181,4136000318025200,5011000374032300,스킨케어,3,41360,50110
28182,5013000731055200,3014000009055300,농산물,3,50130,30140
28183,5011000595017300,2629000015025200,음반,3,50110,26290
28184,5011000375010100,4113500056071400,농산물,3,50110,41135
28185,5013000735022300,2920000055027300,농산물,4,50130,29200
28186,5011000424078200,2914000017049200,농산물,3,50110,29140
28187,5013000765096400,4825000359057400,농산물,5,50130,48250
28188,5013000856066200,1132000015100400,농산물,3,50130,11320
28189,5011000137030100,4825000362015400,농산물,3,50110,48250
28190,5013000459099100,4146300010098400,농산물,3,50130,41463
28191,5011000595017300,3611000377047100,음반,3,50110,36110
28192,5011000316024300,4127300025013100,수산,3,50110,41273
28193,5013000670082100,3171000151042400,농산물,3,50130,31710
28194,4148000699072200,5011000318012200,음반,3,41480,50110
28195,5011000310047200,4518000470098400,수산,10,50110,45180
28196,5013000354052200,1162000002031200,농산물,6,50130,11620
28197,5013000610049100,1156000010069100,농산물,3,50130,11560
28198,5011000626011200,3114000016039300,농산물,3,50110,31140
28199,5013000879036200,4725000538038200,농산물,50,50130,47250
28200,4141000031030100,5011000368028200,베이스메이크업,3,41410,50110
28201,4121000015010300,5011000378017300,문구/사무용품,15,41210,50110
28202,5011000078068400,4311300082091100,농산물,6,50110,43113
28203,5013000511011200,4127100019035300,농산물,5,50130,41271
28204,5013000610049100,4211000647001100,농산물,3,50130,42110
28205,5011000078068400,4111500010037400,농산물,25,50110,41115
28206,5011000078068400,4129000006004300,농산물,3,50110,41290
28207,4141000031030100,5011000220012200,상의,3,41410,50110
28208,1111000024088400,5011000166094300,주얼리,11,11110,50110
28209,5011000319003300,3120000135053200,가공식품,3,50110,31200
28210,5011000213090100,4713000453099400,농산물,3,50110,47130
28211,5011000137030100,2726000042064300,농산물,3,50110,27260
28212,5013000731055200,1165000011091300,농산물,3,50130,11650
28213,5011000263038300,4146100110016400,기타식품,17,50110,41461
28214,4423000325072100,5013000822084300,가공식품,4,44230,50130
28215,5013000610049100,2726000030060400,농산물,7,50130,27260
28216,5011000078068400,4111300013064100,농산물,3,50110,41113
28217,5013000610049100,4719000434002300,농산물,3,50130,47190
28218,5013000610049100,4141000016059200,농산물,3,50130,41410
28219,4148000699072200,5011000219016100,문화컨텐츠,4,41480,50110
28220,5013000734079400,1114000001053200,농산물,5,50130,11140
28221,5013000412061100,4111500005050300,농산물,5,50130,41115
28222,4148000664093200,5013000866059300,주방용품,4,41480,50130
28223,1117000018094100,5011000379062200,문화컨텐츠,4,11170,50110
28224,5013000907027300,2626000001085100,농산물,3,50130,26260
28225,4371000137070400,5013000822098300,기타식품,21,43710,50130
28226,5013000871011100,4827000548044300,농산물,4,50130,48270
28227,5013000622057100,4111300011040100,농산물,3,50130,41113
28228,5013000856066200,2823700004068300,농산물,3,50130,28237
28229,5011000137030100,4211000577080300,농산물,3,50110,42110
28230,5013000821028200,4817000486049200,농산물,5,50130,48170
28231,5011000768041400,4139000010088200,농산물,6,50110,41390
28232,5011000078068400,1171000030036400,농산물,4,50110,11710
28233,5013000821028200,2914000020068400,농산물,3,50130,29140
28234,5013000740006400,1132000010060300,농산물,3,50130,11320
28235,5013000678073300,4831000317071100,농산물,3,50130,48310
28236,5011000078068400,2920000106050100,농산물,5,50110,29200
28237,5013000731055200,1141000009088300,농산물,3,50130,11410
28238,5013000610049100,1174000011042200,농산물,3,50130,11740
28239,5013000272089200,4420000354041300,농산물,5,50130,44200
28240,5011000213090100,3611000299086100,농산물,4,50110,36110
28241,4136000137074100,5011000313089100,가공식품,3,41360,50110
28242,5013000731055200,1126000007082300,농산물,4,50130,11260
28243,5011000078068400,4825000339023300,농산물,4,50110,48250
28244,5013000814013400,2914000037032400,농산물,4,50130,29140
28245,5011000137030100,4128100112085300,농산물,3,50110,41281
28246,1117000009058400,5013000866049300,주방가전,6,11170,50130
28247,1138000018086400,5013000033045400,위생/건강용품,3,11380,50130
28248,5013000871018400,4145000006022200,농산물,3,50130,41450
28249,4157000306018300,5011000264025100,가공식품,5,41570,50110
28250,5013000946015400,4213000696063400,농산물,3,50130,42130
28251,5013000610049100,1168000021056200,농산물,4,50130,11680
28252,5013000610049100,1141000016028400,농산물,3,50130,11410
28253,5013000821028200,4413300185026300,농산물,7,50130,44133
28254,5011000525070400,4717000926020400,농산물,3,50110,47170
28255,5013000817046300,4413100150046300,농산물,3,50130,44131
28256,5011000137030100,1126000002021400,농산물,3,50110,11260
28257,5011000424078200,4111300025023400,농산물,5,50110,41113
28258,5013000622057100,1156000024082300,농산물,3,50130,11560
28259,5013000777063100,4117300019050100,농산물,5,50130,41173
28260,5011000685067100,2917000080079100,농산물,3,50110,29170
28261,4119500019096400,5013000731069300,농산물,6,41195,50130
28262,5011000312034400,1165000020004200,농산물,3,50110,11650
28263,4157000306018300,5011000433045200,가공식품,42,41570,50110
28264,4119900009063300,5013000866069100,건강식품,3,41199,50130
28265,5013000731079400,4682000176011400,농산물,3,50130,46820
28266,4148000690043300,5011000352099400,문화컨텐츠,3,41480,50110
28267,5013000673010300,4418000365028200,농산물,6,50130,44180
28268,5011000263065100,4145000009069200,가공식품,6,50110,41450
28269,5011000078068400,4613000314097100,농산물,3,50110,46130
28270,5013000732085200,4143000021011200,농산물,5,50130,41430
28271,5011000112057100,1120000004089300,문화컨텐츠,3,50110,11200
28272,5011000424078200,2641000052019400,농산물,3,50110,26410
28273,1114000003095200,5011000216011200,문화컨텐츠,3,11140,50110
28274,5011000486060300,4719000588098400,음료,3,50110,47190
28275,5011000313069200,4611000060007300,축산,4,50110,46110
28276,4420000201100300,5011000199032200,음료,3,44200,50110
28277,5013000732089100,2635000046022100,농산물,4,50130,26350
28278,5013000731055200,4128700037014200,농산물,3,50130,41287
28279,5011000178097200,4684000539031100,농산물,3,50110,46840
28280,5011000137030100,4817000406100200,농산물,5,50110,48170
28281,5011000315087400,5011000315087400,과자,25,50110,50110
28282,4122000053068300,5013000823098300,하의,3,41220,50130
28283,5011000437099200,2811000092036200,농산물,10,50110,28110
28284,5011000078068400,3117000029041200,농산물,3,50110,31170
28285,5013000637036200,4117300025027400,농산물,5,50130,41173
28286,1171000026075400,5011000314100400,스킨케어,3,11710,50110
28287,4141000031030100,5011000217020100,색조메이크업,13,41410,50110
28288,5011000078068400,2629000009049100,농산물,3,50110,26290
28289,5013000945030200,4888000575058400,농산물,4,50130,48880
28290,5011000078068400,4420000356061400,농산물,3,50110,44200
28291,5013000513069100,4311300063028100,농산물,3,50130,43113
28292,5011000543038400,4148000588032400,건강식품,3,50110,41480
28293,5011000685067100,4683000431056200,농산물,5,50110,46830
28294,5011000213090100,4480000166072200,농산물,3,50110,44800
28295,5011000595017300,1144000003063200,음반,3,50110,11440
28296,5013000765096400,1123000014054100,농산물,3,50130,11230
28297,5013000823063400,2823700011008100,과자,3,50130,28237
28298,5013000731055200,1126000004033100,농산물,5,50130,11260
28299,5011000318029100,4113500021008200,농산물,10,50110,41135
28300,4148000690015300,5011000320074200,문화컨텐츠,9,41480,50110
28301,1117000001016300,5013000684022400,가공식품,4,11170,50130
28302,5011000078068400,4128500049001100,농산물,4,50110,41285
28303,5011000595017300,1150000021029100,음반,4,50110,11500
28304,5013000821028200,4371000401080300,농산물,3,50130,43710
28305,4281000596055400,5011000265019200,축산,61,42810,50110
28306,5011000137030100,4128700036010300,농산물,3,50110,41287
28307,5013000731055200,4127300055087400,농산물,3,50130,41273
28308,5013000731055200,4136000298016300,농산물,3,50130,41360
28309,5013000765096400,4111300048061300,농산물,4,50130,41113
28310,5013000610049100,1156000025083200,농산물,3,50130,11560
28311,5013000670082100,4111100029051100,농산물,5,50130,41111
28312,5013000765096400,1138000016091400,농산물,7,50130,11380
28313,5011000424078200,1138000007049300,농산물,3,50110,11380
28314,5013000732100400,4128100137047400,농산물,4,50130,41281
28315,5011001116066400,4146300034077400,농산물,3,50110,41463
28316,5013000610049100,4128500057072400,농산물,8,50130,41285
28317,5013000624091200,4122000301015100,농산물,4,50130,41220
28318,5013000779010300,1165000011007200,농산물,3,50130,11650
28319,5011001009009100,3014000008015100,농산물,3,50110,30140
28320,5011000224053100,4311300041100400,농산물,5,50110,43113
28321,5011000429098400,4139000017060400,농산물,3,50110,41390
28322,5011000078068400,2617000011039100,농산물,7,50110,26170
28323,2817000025001200,5011000314044100,농산물,10,28170,50110
28324,4128100148005400,5011000265017200,PC,4,41281,50110
28325,5011001093012300,1154500005077100,농산물,3,50110,11545
28326,5011000078068400,4165000536096100,농산물,3,50110,41650
28327,5011001058020300,2632000031060300,농산물,5,50110,26320
28328,5011000476040200,4822000160069400,농산물,3,50110,48220
28329,5013000610049100,4148000686061200,농산물,5,50130,41480
28330,5011000265076200,4678000237088200,농산물,4,50110,46780
28331,5013000821028200,4884000350035400,농산물,10,50130,48840
28332,5013000731055200,3017000027005300,농산물,3,50130,30170
28333,5011000137030100,4812900036002400,농산물,3,50110,48129
28334,5011000137030100,4711100060087400,농산물,3,50110,47111
28335,5011000213090100,4887000450080400,농산물,3,50110,48870
28336,5013000725084200,2720000010072400,농산물,3,50130,27200
28337,5013000732003300,4213000841008300,농산물,7,50130,42130
28338,5011000314061400,4211000611022400,농산물,5,50110,42110
28339,5013000946003400,3017000011008100,농산물,8,50130,30170
28340,5011000310049100,4617000176069100,가공식품,8,50110,46170
28341,4150000222021400,5011000372038100,반려동물,3,41500,50110
28342,1153000017036300,5011000429010300,기타식품,6,11530,50110
28343,5013000732085200,4281000455046200,농산물,10,50130,42810
28344,5013000354052200,4111300024012300,농산물,3,50130,41113
28345,5013000731055200,4215000019056300,농산물,3,50130,42150
28346,4127300053063400,5011000315087300,생활용품,5,41273,50110
28347,5011000137030100,4719000588001300,농산물,3,50110,47190
28348,5011000078068400,4211000610043300,농산물,3,50110,42110
28349,4157000293065200,5011000314090100,기타패션의류,7,41570,50110
28350,4371000088036100,5013000778057100,주방용품,11,43710,50130
28351,5011000078068400,2824500033023400,농산물,3,50110,28245
28352,5013000179011100,4117100026042300,농산물,11,50130,41171
28353,5013000459099100,4825000339074400,농산물,17,50130,48250
28354,5011000595017300,1168000024002100,음반,3,50110,11680
28355,4148000699072200,5011000215048400,반려동물,15,41480,50110
28356,5011000224053100,4682000621035300,농산물,3,50110,46820
28357,5011000384015100,1147000010056100,농산물,3,50110,11470
28358,5013000723077100,3017000010087300,농산물,3,50130,30170
28359,5011000078068400,2818500006076400,농산물,3,50110,28185
28360,5011000263078100,4128100112041400,냉동/간편조리식품,4,50110,41281
28361,4127100048006400,5013000861019400,기타식품,3,41271,50130
28362,5013000732085200,4119500004088400,농산물,3,50130,41195
28363,4146300010011100,5011000169073300,가공식품,4,41463,50110
28364,2638000028098100,5011000264099300,냉동/간편조리식품,3,26380,50110
28365,5011000316024300,3023000023053400,수산,4,50110,30230
28366,5011000078068400,1159000004023300,농산물,4,50110,11590
28367,5011000078068400,1144000019085400,농산물,3,50110,11440
28368,5011000349021200,4413300194072400,수산,3,50110,44133
28369,4157000166017200,5011000671044400,음료,29,41570,50110
28370,5011000137030100,4413100125032400,농산물,3,50110,44131
28371,5011000078068400,1162000008005300,농산물,3,50110,11620
28372,5011000078068400,4792000791100300,농산물,3,50110,47920
28373,4165000625092100,5013000791045200,가공식품,18,41650,50130
28374,5013000771032200,4687000301085400,농산물,5,50130,46870
28375,5013000765096400,4119900016018400,농산물,3,50130,41199
28376,5011000078068400,3011000069029400,농산물,4,50110,30110
28377,4122000053068300,5011000373005300,상의,4,41220,50110
28378,5011000531010200,2717000010093300,축산,31,50110,27170
28379,5011000685067100,2647000008062200,농산물,4,50110,26470
28380,5013000777063100,4128100070085200,농산물,8,50130,41281
28381,5011000078068400,4514000487060400,농산물,4,50110,45140
28382,5013000043045200,4128100070035200,농산물,4,50130,41281
28383,2826000140091200,5011000309078200,생활용품,8,28260,50110
28384,5013000731079400,4812300028027200,농산물,3,50130,48123
28385,5011000137030100,1126000002081100,농산물,3,50110,11260
28386,1150000034090200,5013000895040400,농산물,15,11500,50130
28387,5013000149013200,1171000016049200,농산물,3,50130,11710
28388,4119900009063300,5011000264068200,건강식품,5,41199,50110
28389,5011000424078200,4833000202085400,농산물,3,50110,48330
28390,4148000699072200,5011000371095200,문화컨텐츠,4,41480,50110
28391,4146100238100100,5011000315035400,건강용품,7,41461,50110
28392,5013000731015300,4139000098009200,농산물,3,50130,41390
28393,5011000078068400,4128500043091100,농산물,3,50110,41285
28394,5011000384015100,4679000246017100,농산물,6,50110,46790
28395,5011000595017300,1144000019040400,음반,7,50110,11440
28396,5011000437099200,4146300001055400,농산물,3,50110,41463
28397,5011000137030100,3023000013035100,농산물,4,50110,30230
28398,5011000313069200,2653000017064100,축산,7,50110,26530
28399,5011000137030100,2647000002082200,농산물,3,50110,26470
28400,5013000610049100,1171000019090400,농산물,3,50130,11710
28401,5011001116023200,4128100136052200,농산물,3,50110,41281
28402,4812500194053100,5013000853009400,과자,4,48125,50130
28403,5013000734088300,4785000052024200,농산물,3,50130,47850
28404,5013000610049100,1150000010096100,농산물,3,50130,11500
28405,4141000031030100,5011000313086400,음료,3,41410,50110
28406,4150000241045200,5011000319090400,건강식품,3,41500,50110
28407,4137000038036200,5011000368013200,냉동/간편조리식품,5,41370,50110
28408,4157000231035400,5011000213053400,기타식품,9,41570,50110
28409,5011000078068400,4117300017031300,농산물,3,50110,41173
28410,5011000595017300,4111700006077400,음반,3,50110,41117
28411,5013000732089100,1159000012093200,농산물,3,50130,11590
28412,5013000821028200,4413100174020300,농산물,3,50130,44131
28413,5013000731055200,2638000065030400,농산물,6,50130,26380
28414,5013000205030200,4822000195096200,농산물,5,50130,48220
28415,5013000624091200,4511300076056400,농산물,3,50130,45113
28416,3020000149062400,5011000435043100,반려동물,11,30200,50110
28417,5011000424078200,4311300033058400,농산물,5,50110,43113
28418,5013000359097100,4812300044059200,농산물,3,50130,48123
28419,4150000039100400,5013000818096400,생활용품,4,41500,50130
28420,3020000136074100,5011000173068300,수산,3,30200,50110
28421,5011000595017300,1126000007078400,음반,4,50110,11260
28422,5013000524039300,4141000005005400,농산물,3,50130,41410
28423,4127300065073100,5011000365046300,상의,3,41273,50110
28424,4148000690015300,5011000371096400,문화컨텐츠,3,41480,50110
28425,5013000610049100,4146500039046400,농산물,3,50130,41465
28426,5013000315011100,4374000364018300,농산물,3,50130,43740
28427,4146300068089100,5011000318077300,주방가전,3,41463,50110
28428,5011000078068400,4219000131019200,농산물,3,50110,42190
28429,5011000972091200,1165000026083100,축산,4,50110,11650
28430,5013000777063100,4613000309012100,농산물,6,50130,46130
28431,5011000078068400,2635000042047400,농산물,3,50110,26350
28432,5011000117002300,2671000171003200,가공식품,14,50110,26710
28433,5013000572007300,2653000026091300,농산물,5,50130,26530
28434,5011000137030100,1126000007092100,농산물,4,50110,11260
28435,5011000213090100,3111000028043400,가공식품,3,50110,31110
28436,4163000107005200,5011000319088400,가공식품,3,41630,50110
28437,5011000216095300,3611000299088100,기타식품,3,50110,36110
28438,4420000426039300,5011000266063200,건강식품,10,44200,50110
28439,5011000137030100,4211000645050300,농산물,3,50110,42110
28440,5013000777063100,4833000233005200,농산물,3,50130,48330
28441,5013000610049100,1144000019028400,농산물,3,50130,11440
28442,5013000902080400,1174000017025100,기타식품,3,50130,11740
28443,5011000258018200,1174000006097300,수산,4,50110,11740
28444,4471000117003400,5011000765079300,생활용품,3,44710,50110
28445,5013000731055200,4812100159034200,농산물,3,50130,48121
28446,5011000078068400,2641000063051300,농산물,3,50110,26410
28447,5011000418027200,4119900010069300,음료,3,50110,41199
28448,5013000857091100,4425000050009100,농산물,5,50130,44250
28449,5011000078068400,4159000180021200,농산물,3,50110,41590
28450,5013000630080100,4121000004034400,농산물,3,50130,41210
28451,5013000731055200,4117300022011300,농산물,4,50130,41173
28452,5011000078068400,4415000538015100,농산물,4,50110,44150
28453,5013000821028200,1132000017069100,농산물,3,50130,11320
28454,5011000078068400,2626000004025400,농산물,3,50110,26260
28455,5011000078068400,1120000002092400,농산물,3,50110,11200
28456,5013000273029400,4577000394074100,농산물,3,50130,45770
28457,5013000821029400,3011000046071300,농산물,15,50130,30110
28458,5011000685067100,2635000046027100,농산물,3,50110,26350
28459,5011000595017300,4833000234023400,음반,3,50110,48330
28460,1111000022015400,5011000264094300,이미용가전,16,11110,50110
28461,5011000137030100,1171000021092100,농산물,4,50110,11710
28462,5011000078068400,4728000637033100,농산물,3,50110,47280
28463,5013000610049100,2729000039025100,농산물,3,50130,27290
28464,5011000215038100,2915500009002400,농산물,7,50110,29155
28465,5011000078068400,4713000392089300,농산물,3,50110,47130
28466,5013000620007400,4684000574038100,농산물,3,50130,46840
28467,5011000173089400,4128500060078400,음료,4,50110,41285
28468,5013000610049100,1171000002012100,농산물,3,50130,11710
28469,5013000354052200,4812100163068100,농산물,3,50130,48121
28470,5013000731055200,4615000893030200,농산물,3,50130,46150
28471,4128500028057400,5011000219033100,카페트/러그,5,41285,50110
28472,5011000137030100,1141000016057200,농산물,3,50110,11410
28473,4420000301070100,5013000817070400,기타패션의류,5,44200,50130
28474,5011000424078200,4121000026055200,농산물,9,50110,41210
28475,4785000352004400,5011000480069100,생활용품,5,47850,50110
28476,5011000595017300,1129000009033300,음반,4,50110,11290
28477,5013000610049100,1135000034034400,농산물,3,50130,11350
28478,5011000078068400,4127300011030300,농산물,3,50110,41273
28479,5011000318044400,1156000015010100,축산,11,50110,11560
28480,5013000821028200,2650000009070100,농산물,3,50130,26500
28481,5011000078068400,4521000278082100,농산물,7,50110,45210
28482,5013000765096400,2818500016052300,농산물,3,50130,28185
28483,5013000622057100,2917000005041100,농산물,3,50130,29170
28484,5011000213090100,2653000004031300,농산물,3,50110,26530
28485,5013000624091200,2638000015012200,농산물,3,50130,26380
28486,5011000375010100,1111000023036400,기타식품,7,50110,11110
28487,5013000909005400,1153000013057400,농산물,3,50130,11530
28488,5013000622057100,4315000290085200,농산물,3,50130,43150
28489,5013000610049100,4375000007064200,농산물,4,50130,43750
28490,5011000319026300,5011000319018300,농산물,3,50110,50110
28491,5013000622057100,4128100085038100,농산물,3,50130,41281
