,index,item,counts,Rec_grid,시군구명,longitude,lat
28786,7724,농산물,3,47290,경산시,128.7434639,35.82208889
28787,4498,농산물,3,47290,경산시,128.7434639,35.82208889
28788,19130,농산물,3,47290,경산시,128.7434639,35.82208889
28789,19878,농산물,3,47290,경산시,128.7434639,35.82208889
28790,19133,농산물,3,47290,경산시,128.7434639,35.82208889
28791,28018,농산물,5,47290,경산시,128.7434639,35.82208889
28792,31119,농산물,4,47290,경산시,128.7434639,35.82208889
28793,22901,농산물,3,47290,경산시,128.7434639,35.82208889
28794,29619,농산물,3,47290,경산시,128.7434639,35.82208889
28795,24769,농산물,6,47290,경산시,128.7434639,35.82208889
28796,13752,농산물,3,47290,경산시,128.7434639,35.82208889
28797,23974,가공식품,4,47290,경산시,128.7434639,35.82208889
28798,25914,농산물,3,47290,경산시,128.7434639,35.82208889
28799,6953,농산물,3,47290,경산시,128.7434639,35.82208889
28800,14804,농산물,4,47290,경산시,128.7434639,35.82208889
28801,27846,농산물,4,47290,경산시,128.7434639,35.82208889
28802,7009,농산물,3,47290,경산시,128.7434639,35.82208889
28803,20900,농산물,3,47290,경산시,128.7434639,35.82208889
28804,21244,농산물,3,47290,경산시,128.7434639,35.82208889
28805,14927,음료,4,47290,경산시,128.7434639,35.82208889
28806,7035,농산물,3,47290,경산시,128.7434639,35.82208889
28807,29937,농산물,3,47290,경산시,128.7434639,35.82208889
28808,14972,농산물,4,47290,경산시,128.7434639,35.82208889
28809,21202,가공식품,3,47290,경산시,128.7434639,35.82208889
28810,14624,농산물,8,47290,경산시,128.7434639,35.82208889
28811,5868,농산물,4,47290,경산시,128.7434639,35.82208889
28812,14586,수산,4,47290,경산시,128.7434639,35.82208889
28813,21340,농산물,3,47290,경산시,128.7434639,35.82208889
28814,824,농산물,3,47290,경산시,128.7434639,35.82208889
28815,14167,농산물,3,47290,경산시,128.7434639,35.82208889
28816,756,농산물,3,47290,경산시,128.7434639,35.82208889
28817,30192,농산물,4,47290,경산시,128.7434639,35.82208889
28818,31471,농산물,3,47290,경산시,128.7434639,35.82208889
28819,25883,농산물,3,47290,경산시,128.7434639,35.82208889
28820,24092,농산물,3,47290,경산시,128.7434639,35.82208889
28821,15849,농산물,3,47290,경산시,128.7434639,35.82208889
28822,14425,농산물,4,47290,경산시,128.7434639,35.82208889
28823,27760,농산물,3,47290,경산시,128.7434639,35.82208889
28824,16189,농산물,3,47290,경산시,128.7434639,35.82208889
28825,13849,농산물,3,47290,경산시,128.7434639,35.82208889
28826,6372,농산물,8,47290,경산시,128.7434639,35.82208889
28827,24300,농산물,3,47290,경산시,128.7434639,35.82208889
28828,27571,농산물,3,47290,경산시,128.7434639,35.82208889
28829,21564,농산물,3,47290,경산시,128.7434639,35.82208889
28830,15412,농산물,5,47290,경산시,128.7434639,35.82208889
28831,27800,농산물,3,47290,경산시,128.7434639,35.82208889
28832,16534,농산물,3,47290,경산시,128.7434639,35.82208889
28833,15310,농산물,3,47290,경산시,128.7434639,35.82208889
28834,27358,농산물,4,47290,경산시,128.7434639,35.82208889
28835,27341,농산물,4,47290,경산시,128.7434639,35.82208889
28836,17823,농산물,3,47720,군위군,128.5750778,36.23999722
28837,8310,농산물,6,47720,군위군,128.5750778,36.23999722
28838,15381,농산물,3,47720,군위군,128.5750778,36.23999722
28839,11662,과자,4,47720,군위군,128.5750778,36.23999722
28840,31521,농산물,4,47720,군위군,128.5750778,36.23999722
28841,25554,농산물,3,47720,군위군,128.5750778,36.23999722
28842,14561,농산물,3,47720,군위군,128.5750778,36.23999722
28843,21627,농산물,3,47730,의성군,128.6993639,36.34975833
28844,13981,농산물,3,47730,의성군,128.6993639,36.34975833
28845,9975,농산물,3,47730,의성군,128.6993639,36.34975833
28846,16967,농산물,3,47730,의성군,128.6993639,36.34975833
28847,13446,농산물,11,47730,의성군,128.6993639,36.34975833
28848,20082,농산물,3,47730,의성군,128.6993639,36.34975833
28849,2803,농산물,3,47730,의성군,128.6993639,36.34975833
28850,13353,농산물,6,47730,의성군,128.6993639,36.34975833
28851,2506,농산물,4,47730,의성군,128.6993639,36.34975833
28852,27507,농산물,5,47730,의성군,128.6993639,36.34975833
28853,31144,농산물,3,47730,의성군,128.6993639,36.34975833
28854,8377,농산물,3,47730,의성군,128.6993639,36.34975833
28855,1561,농산물,3,47730,의성군,128.6993639,36.34975833
28856,24524,농산물,4,47730,의성군,128.6993639,36.34975833
28857,25805,농산물,5,47730,의성군,128.6993639,36.34975833
28858,10124,농산물,3,47730,의성군,128.6993639,36.34975833
28859,18793,농산물,3,47730,의성군,128.6993639,36.34975833
28860,21135,농산물,9,47730,의성군,128.6993639,36.34975833
28861,29515,농산물,3,47730,의성군,128.6993639,36.34975833
28862,924,음료,8,47730,의성군,128.6993639,36.34975833
28863,13105,농산물,3,47730,의성군,128.6993639,36.34975833
28864,14134,농산물,3,47730,의성군,128.6993639,36.34975833
28865,18649,농산물,3,47730,의성군,128.6993639,36.34975833
28866,2346,농산물,3,47730,의성군,128.6993639,36.34975833
28867,24126,기타식품,11,47730,의성군,128.6993639,36.34975833
28868,21761,기타식품,4,47730,의성군,128.6993639,36.34975833
28869,8084,농산물,3,47730,의성군,128.6993639,36.34975833
28870,25248,농산물,4,47730,의성군,128.6993639,36.34975833
28871,13056,농산물,11,47730,의성군,128.6993639,36.34975833
28872,15951,농산물,5,47730,의성군,128.6993639,36.34975833
28873,6607,농산물,3,47730,의성군,128.6993639,36.34975833
28874,24198,농산물,11,47730,의성군,128.6993639,36.34975833
28875,26420,농산물,3,47750,청송군,129.0594,36.43329167
28876,15094,농산물,8,47750,청송군,129.0594,36.43329167
28877,19151,농산물,3,47750,청송군,129.0594,36.43329167
28878,9973,농산물,3,47750,청송군,129.0594,36.43329167
28879,11226,농산물,3,47750,청송군,129.0594,36.43329167
28880,14866,농산물,3,47760,영양군,129.1146222,36.664275
28881,10246,음료,10,47760,영양군,129.1146222,36.664275
28882,6653,농산물,14,47760,영양군,129.1146222,36.664275
28883,12417,농산물,3,47760,영양군,129.1146222,36.664275
28884,24448,농산물,8,47760,영양군,129.1146222,36.664275
28885,5720,농산물,5,47760,영양군,129.1146222,36.664275
28886,1217,기타식품,7,47760,영양군,129.1146222,36.664275
28887,26212,기타식품,5,47760,영양군,129.1146222,36.664275
28888,21998,농산물,10,47760,영양군,129.1146222,36.664275
28889,12979,농산물,3,47760,영양군,129.1146222,36.664275
28890,13740,농산물,4,47760,영양군,129.1146222,36.664275
28891,15932,농산물,3,47760,영양군,129.1146222,36.664275
28892,13259,농산물,3,47760,영양군,129.1146222,36.664275
28893,13780,농산물,4,47760,영양군,129.1146222,36.664275
28894,13430,농산물,3,47770,영덕군,129.3683556,36.41210278
28895,13991,농산물,3,47770,영덕군,129.3683556,36.41210278
28896,23852,농산물,3,47770,영덕군,129.3683556,36.41210278
28897,17543,농산물,3,47770,영덕군,129.3683556,36.41210278
28898,12310,농산물,3,47770,영덕군,129.3683556,36.41210278
28899,30541,농산물,3,47770,영덕군,129.3683556,36.41210278
28900,29781,농산물,3,47770,영덕군,129.3683556,36.41210278
28901,15541,농산물,6,47770,영덕군,129.3683556,36.41210278
28902,16774,농산물,3,47770,영덕군,129.3683556,36.41210278
28903,14020,농산물,4,47770,영덕군,129.3683556,36.41210278
28904,14606,농산물,4,47770,영덕군,129.3683556,36.41210278
28905,30872,농산물,3,47770,영덕군,129.3683556,36.41210278
28906,29777,농산물,7,47820,청도군,128.7362,35.64431111
28907,421,농산물,4,47820,청도군,128.7362,35.64431111
28908,30014,농산물,4,47820,청도군,128.7362,35.64431111
28909,9605,농산물,4,47820,청도군,128.7362,35.64431111
28910,15760,축산,6,47820,청도군,128.7362,35.64431111
28911,4557,기타식품,5,47820,청도군,128.7362,35.64431111
28912,2153,수산,3,47820,청도군,128.7362,35.64431111
28913,22132,농산물,5,47820,청도군,128.7362,35.64431111
28914,2484,농산물,6,47820,청도군,128.7362,35.64431111
28915,9371,농산물,4,47820,청도군,128.7362,35.64431111
28916,28038,농산물,3,47820,청도군,128.7362,35.64431111
28917,21377,음반,3,47820,청도군,128.7362,35.64431111
28918,23431,농산물,7,47820,청도군,128.7362,35.64431111
28919,17364,농산물,3,47830,고령군,128.2650222,35.72298611
28920,26632,음료,3,47830,고령군,128.2650222,35.72298611
28921,21677,농산물,3,47830,고령군,128.2650222,35.72298611
28922,17806,농산물,3,47830,고령군,128.2650222,35.72298611
28923,18395,농산물,5,47830,고령군,128.2650222,35.72298611
28924,14585,농산물,3,47830,고령군,128.2650222,35.72298611
28925,16407,농산물,4,47830,고령군,128.2650222,35.72298611
28926,8628,농산물,3,47830,고령군,128.2650222,35.72298611
28927,11025,농산물,4,47830,고령군,128.2650222,35.72298611
28928,11822,수산,3,47830,고령군,128.2650222,35.72298611
28929,29610,음반,3,47830,고령군,128.2650222,35.72298611
28930,188,농산물,3,47830,고령군,128.2650222,35.72298611
28931,3017,과자,3,47830,고령군,128.2650222,35.72298611
28932,21382,농산물,4,47840,성주군,128.2851528,35.91621111
28933,850,농산물,8,47840,성주군,128.2851528,35.91621111
28934,27071,기타식품,3,47840,성주군,128.2851528,35.91621111
28935,5198,음료,4,47840,성주군,128.2851528,35.91621111
28936,7811,농산물,8,47840,성주군,128.2851528,35.91621111
28937,21307,농산물,7,47840,성주군,128.2851528,35.91621111
28938,7139,농산물,7,47840,성주군,128.2851528,35.91621111
28939,11857,음료,5,47840,성주군,128.2851528,35.91621111
28940,27617,농산물,21,47840,성주군,128.2851528,35.91621111
28941,13985,음료,3,47840,성주군,128.2851528,35.91621111
28942,23538,농산물,3,47840,성주군,128.2851528,35.91621111
28943,11466,농산물,4,47840,성주군,128.2851528,35.91621111
28944,20258,농산물,7,47840,성주군,128.2851528,35.91621111
28945,28685,농산물,5,47840,성주군,128.2851528,35.91621111
28946,22648,농산물,3,47840,성주군,128.2851528,35.91621111
28947,20087,농산물,7,47840,성주군,128.2851528,35.91621111
28948,13061,농산물,5,47840,성주군,128.2851528,35.91621111
28949,25239,농산물,3,47840,성주군,128.2851528,35.91621111
28950,5548,농산물,5,47840,성주군,128.2851528,35.91621111
28951,19228,농산물,3,47840,성주군,128.2851528,35.91621111
28952,5103,농산물,4,47850,칠곡군,128.4037972,35.99254722
28953,29812,농산물,6,47850,칠곡군,128.4037972,35.99254722
28954,5339,농산물,3,47850,칠곡군,128.4037972,35.99254722
28955,19079,농산물,4,47850,칠곡군,128.4037972,35.99254722
28956,12894,농산물,4,47850,칠곡군,128.4037972,35.99254722
28957,18193,계절가전,3,47850,칠곡군,128.4037972,35.99254722
28958,14450,농산물,6,47850,칠곡군,128.4037972,35.99254722
28959,21629,농산물,3,47850,칠곡군,128.4037972,35.99254722
28960,16198,기타식품,4,47850,칠곡군,128.4037972,35.99254722
28961,2984,농산물,4,47850,칠곡군,128.4037972,35.99254722
28962,7790,농산물,3,47850,칠곡군,128.4037972,35.99254722
28963,16864,농산물,7,47850,칠곡군,128.4037972,35.99254722
28964,3905,농산물,15,47850,칠곡군,128.4037972,35.99254722
28965,11269,기타패션의류,3,47850,칠곡군,128.4037972,35.99254722
28966,20289,농산물,3,47850,칠곡군,128.4037972,35.99254722
28967,13014,농산물,3,47850,칠곡군,128.4037972,35.99254722
28968,2963,농산물,24,47850,칠곡군,128.4037972,35.99254722
28969,23293,농산물,3,47850,칠곡군,128.4037972,35.99254722
28970,6614,음료,12,47850,칠곡군,128.4037972,35.99254722
28971,21482,농산물,7,47850,칠곡군,128.4037972,35.99254722
28972,24614,농산물,7,47850,칠곡군,128.4037972,35.99254722
28973,29989,농산물,4,47850,칠곡군,128.4037972,35.99254722
28974,5755,농산물,3,47850,칠곡군,128.4037972,35.99254722
28975,14003,농산물,3,47850,칠곡군,128.4037972,35.99254722
28976,17610,과자,3,47850,칠곡군,128.4037972,35.99254722
28977,2313,가공식품,4,47850,칠곡군,128.4037972,35.99254722
28978,19614,농산물,4,47850,칠곡군,128.4037972,35.99254722
28979,28403,농산물,3,47850,칠곡군,128.4037972,35.99254722
28980,31011,농산물,3,47850,칠곡군,128.4037972,35.99254722
28981,15078,음료,25,47850,칠곡군,128.4037972,35.99254722
28982,19589,농산물,3,47850,칠곡군,128.4037972,35.99254722
28983,19028,농산물,6,47850,칠곡군,128.4037972,35.99254722
28984,27966,농산물,3,47850,칠곡군,128.4037972,35.99254722
28985,11754,농산물,3,47850,칠곡군,128.4037972,35.99254722
28986,12437,농산물,3,47850,칠곡군,128.4037972,35.99254722
28987,27513,농산물,3,47850,칠곡군,128.4037972,35.99254722
28988,10833,농산물,3,47850,칠곡군,128.4037972,35.99254722
28989,12526,농산물,12,47850,칠곡군,128.4037972,35.99254722
28990,19931,농산물,3,47850,칠곡군,128.4037972,35.99254722
28991,6126,가공식품,8,47850,칠곡군,128.4037972,35.99254722
28992,2954,농산물,4,47850,칠곡군,128.4037972,35.99254722
28993,1401,농산물,21,47850,칠곡군,128.4037972,35.99254722
28994,11486,농산물,3,47900,예천군,128.4550222,36.65495
28995,10093,농산물,10,47900,예천군,128.4550222,36.65495
28996,21217,농산물,4,47900,예천군,128.4550222,36.65495
28997,8105,농산물,6,47900,예천군,128.4550222,36.65495
28998,16328,농산물,3,47900,예천군,128.4550222,36.65495
28999,16310,농산물,3,47900,예천군,128.4550222,36.65495
29000,28500,농산물,23,47900,예천군,128.4550222,36.65495
29001,15423,농산물,34,47900,예천군,128.4550222,36.65495
29002,26695,농산물,3,47900,예천군,128.4550222,36.65495
29003,3939,음료,3,47900,예천군,128.4550222,36.65495
29004,19116,농산물,3,47900,예천군,128.4550222,36.65495
29005,28872,농산물,3,47900,예천군,128.4550222,36.65495
29006,17713,농산물,3,47900,예천군,128.4550222,36.65495
29007,25848,농산물,3,47900,예천군,128.4550222,36.65495
29008,22941,농산물,8,47900,예천군,128.4550222,36.65495
29009,21731,농산물,3,47900,예천군,128.4550222,36.65495
29010,3602,농산물,3,47900,예천군,128.4550222,36.65495
29011,7464,농산물,3,47920,봉화군,128.734875,36.89026111
29012,8870,농산물,3,47920,봉화군,128.734875,36.89026111
29013,4910,농산물,3,47920,봉화군,128.734875,36.89026111
29014,28372,농산물,3,47920,봉화군,128.734875,36.89026111
29015,10208,농산물,3,47920,봉화군,128.734875,36.89026111
29016,21642,농산물,5,47920,봉화군,128.734875,36.89026111
29017,3337,농산물,4,47920,봉화군,128.734875,36.89026111
29018,13781,농산물,4,47920,봉화군,128.734875,36.89026111
29019,30765,음료,6,47920,봉화군,128.734875,36.89026111
29020,682,농산물,4,47920,봉화군,128.734875,36.89026111
29021,20760,농산물,5,47920,봉화군,128.734875,36.89026111
29022,25804,농산물,4,47920,봉화군,128.734875,36.89026111
29023,21821,음료,5,47920,봉화군,128.734875,36.89026111
29024,30576,농산물,6,47930,울진군,129.4027861,36.99018611
29025,5261,기타식품,9,47930,울진군,129.4027861,36.99018611
29026,19255,농산물,13,47930,울진군,129.4027861,36.99018611
29027,14116,농산물,3,47930,울진군,129.4027861,36.99018611
29028,29551,농산물,4,47930,울진군,129.4027861,36.99018611
29029,22640,농산물,4,47930,울진군,129.4027861,36.99018611
29030,14415,농산물,5,47930,울진군,129.4027861,36.99018611
29031,8845,농산물,4,47930,울진군,129.4027861,36.99018611
29032,11667,농산물,4,47930,울진군,129.4027861,36.99018611
29033,2573,농산물,10,47930,울진군,129.4027861,36.99018611
29034,12345,농산물,3,47930,울진군,129.4027861,36.99018611
29035,14731,축산,8,47930,울진군,129.4027861,36.99018611
29036,5366,축산,5,47930,울진군,129.4027861,36.99018611
29037,24342,농산물,3,47930,울진군,129.4027861,36.99018611
29038,24333,농산물,3,47930,울진군,129.4027861,36.99018611
29039,9289,농산물,3,47940,울릉군,130.9037889,37.480575
29040,23764,농산물,3,48170,진주시,128.11,35.17703333
29041,6520,농산물,3,48170,진주시,128.11,35.17703333
29042,20639,농산물,3,48170,진주시,128.11,35.17703333
29043,21644,농산물,3,48170,진주시,128.11,35.17703333
29044,28863,농산물,5,48170,진주시,128.11,35.17703333
29045,20095,농산물,3,48170,진주시,128.11,35.17703333
29046,28019,농산물,3,48170,진주시,128.11,35.17703333
29047,19582,농산물,3,48170,진주시,128.11,35.17703333
29048,15290,음료,4,48170,진주시,128.11,35.17703333
29049,13192,농산물,3,48170,진주시,128.11,35.17703333
29050,9977,수산,7,48170,진주시,128.11,35.17703333
29051,4773,농산물,4,48170,진주시,128.11,35.17703333
29052,7157,농산물,3,48170,진주시,128.11,35.17703333
29053,17644,농산물,3,48170,진주시,128.11,35.17703333
29054,16553,농산물,4,48170,진주시,128.11,35.17703333
29055,29616,농산물,6,48170,진주시,128.11,35.17703333
29056,25703,농산물,3,48170,진주시,128.11,35.17703333
29057,12922,농산물,3,48170,진주시,128.11,35.17703333
29058,26,농산물,3,48170,진주시,128.11,35.17703333
29059,25126,수산,4,48170,진주시,128.11,35.17703333
29060,2424,농산물,3,48170,진주시,128.11,35.17703333
29061,13217,농산물,4,48170,진주시,128.11,35.17703333
29062,24550,농산물,4,48170,진주시,128.11,35.17703333
29063,15363,건강식품,4,48170,진주시,128.11,35.17703333
29064,21173,농산물,3,48170,진주시,128.11,35.17703333
29065,22576,농산물,5,48170,진주시,128.11,35.17703333
29066,719,농산물,10,48170,진주시,128.11,35.17703333
29067,17663,농산물,4,48170,진주시,128.11,35.17703333
29068,27948,축산,5,48170,진주시,128.11,35.17703333
29069,15155,농산물,3,48170,진주시,128.11,35.17703333
29070,19011,농산물,3,48170,진주시,128.11,35.17703333
29071,9691,가공식품,3,48170,진주시,128.11,35.17703333
29072,7155,농산물,26,48170,진주시,128.11,35.17703333
29073,23342,수산,12,48170,진주시,128.11,35.17703333
29074,9508,농산물,3,48170,진주시,128.11,35.17703333
29075,5908,농산물,6,48170,진주시,128.11,35.17703333
29076,12023,농산물,4,48170,진주시,128.11,35.17703333
29077,15080,농산물,9,48170,진주시,128.11,35.17703333
29078,27318,농산물,4,48170,진주시,128.11,35.17703333
29079,18784,농산물,4,48170,진주시,128.11,35.17703333
29080,3326,농산물,5,48170,진주시,128.11,35.17703333
29081,9254,농산물,3,48170,진주시,128.11,35.17703333
29082,19045,농산물,16,48170,진주시,128.11,35.17703333
29083,18662,농산물,6,48170,진주시,128.11,35.17703333
29084,21107,농산물,3,48170,진주시,128.11,35.17703333
29085,7388,음료,3,48170,진주시,128.11,35.17703333
29086,14141,농산물,3,48170,진주시,128.11,35.17703333
29087,714,농산물,4,48170,진주시,128.11,35.17703333
29088,20281,수산,3,48170,진주시,128.11,35.17703333
29089,5246,농산물,3,48170,진주시,128.11,35.17703333
29090,13265,농산물,15,48170,진주시,128.11,35.17703333
29091,4637,농산물,3,48170,진주시,128.11,35.17703333
29092,11848,농산물,3,48170,진주시,128.11,35.17703333
29093,24291,농산물,4,48170,진주시,128.11,35.17703333
29094,8550,농산물,3,48170,진주시,128.11,35.17703333
29095,26070,수산,3,48170,진주시,128.11,35.17703333
29096,1989,농산물,3,48170,진주시,128.11,35.17703333
29097,13767,농산물,3,48170,진주시,128.11,35.17703333
29098,21390,농산물,3,48170,진주시,128.11,35.17703333
29099,10985,농산물,5,48170,진주시,128.11,35.17703333
29100,29292,농산물,3,48170,진주시,128.11,35.17703333
29101,12566,농산물,3,48170,진주시,128.11,35.17703333
29102,23113,농산물,3,48170,진주시,128.11,35.17703333
29103,15616,농산물,3,48170,진주시,128.11,35.17703333
29104,28116,농산물,4,48170,진주시,128.11,35.17703333
29105,6158,농산물,3,48170,진주시,128.11,35.17703333
29106,1776,농산물,4,48170,진주시,128.11,35.17703333
29107,22264,기타식품,4,48170,진주시,128.11,35.17703333
29108,20388,냉동/간편조리식품,3,48170,진주시,128.11,35.17703333
29109,8390,농산물,5,48170,진주시,128.11,35.17703333
29110,21602,농산물,4,48170,진주시,128.11,35.17703333
29111,6779,농산물,3,48170,진주시,128.11,35.17703333
29112,19844,농산물,4,48170,진주시,128.11,35.17703333
29113,16224,농산물,4,48170,진주시,128.11,35.17703333
29114,6204,농산물,3,48170,진주시,128.11,35.17703333
29115,7819,농산물,3,48170,진주시,128.11,35.17703333
29116,28230,농산물,5,48170,진주시,128.11,35.17703333
29117,25392,농산물,3,48170,진주시,128.11,35.17703333
29118,8775,농산물,3,48170,진주시,128.11,35.17703333
29119,3773,농산물,3,48170,진주시,128.11,35.17703333
29120,28280,농산물,5,48170,진주시,128.11,35.17703333
29121,21300,농산물,6,48170,진주시,128.11,35.17703333
29122,16966,농산물,3,48170,진주시,128.11,35.17703333
29123,24285,농산물,3,48170,진주시,128.11,35.17703333
29124,17263,농산물,3,48170,진주시,128.11,35.17703333
29125,22823,농산물,4,48170,진주시,128.11,35.17703333
29126,29455,농산물,3,48170,진주시,128.11,35.17703333
29127,8966,농산물,3,48170,진주시,128.11,35.17703333
29128,12496,농산물,3,48170,진주시,128.11,35.17703333
29129,19633,농산물,3,48170,진주시,128.11,35.17703333
29130,4090,농산물,5,48170,진주시,128.11,35.17703333
29131,1596,농산물,3,48170,진주시,128.11,35.17703333
29132,6841,농산물,4,48170,진주시,128.11,35.17703333
29133,10259,수산,3,48170,진주시,128.11,35.17703333
29134,21515,농산물,3,48170,진주시,128.11,35.17703333
29135,24449,농산물,3,48170,진주시,128.11,35.17703333
29136,27929,농산물,3,48170,진주시,128.11,35.17703333
29137,19137,농산물,3,48170,진주시,128.11,35.17703333
29138,17274,농산물,3,48170,진주시,128.11,35.17703333
29139,21516,농산물,5,48170,진주시,128.11,35.17703333
29140,11373,농산물,4,48170,진주시,128.11,35.17703333
29141,20067,농산물,3,48170,진주시,128.11,35.17703333
29142,3974,농산물,3,48170,진주시,128.11,35.17703333
29143,29539,농산물,3,48170,진주시,128.11,35.17703333
29144,15973,농산물,3,48170,진주시,128.11,35.17703333
29145,19290,농산물,3,48170,진주시,128.11,35.17703333
29146,6041,농산물,3,48170,진주시,128.11,35.17703333
29147,21948,농산물,4,48170,진주시,128.11,35.17703333
29148,6766,농산물,3,48170,진주시,128.11,35.17703333
29149,10841,농산물,8,48220,통영시,128.4352778,34.85125833
29150,22982,농산물,3,48220,통영시,128.4352778,34.85125833
29151,23234,농산물,3,48220,통영시,128.4352778,34.85125833
29152,20770,농산물,4,48220,통영시,128.4352778,34.85125833
29153,25404,농산물,3,48220,통영시,128.4352778,34.85125833
29154,28414,농산물,5,48220,통영시,128.4352778,34.85125833
29155,2541,농산물,3,48220,통영시,128.4352778,34.85125833
29156,25795,농산물,3,48220,통영시,128.4352778,34.85125833
29157,22590,농산물,3,48220,통영시,128.4352778,34.85125833
29158,21074,농산물,3,48220,통영시,128.4352778,34.85125833
29159,4970,농산물,3,48220,통영시,128.4352778,34.85125833
29160,56,농산물,4,48220,통영시,128.4352778,34.85125833
29161,3439,농산물,4,48220,통영시,128.4352778,34.85125833
29162,11149,농산물,5,48220,통영시,128.4352778,34.85125833
29163,5053,기타식품,3,48220,통영시,128.4352778,34.85125833
29164,14201,농산물,3,48220,통영시,128.4352778,34.85125833
29165,28151,농산물,3,48220,통영시,128.4352778,34.85125833
29166,5701,농산물,3,48220,통영시,128.4352778,34.85125833
29167,24648,농산물,10,48220,통영시,128.4352778,34.85125833
29168,28328,농산물,3,48220,통영시,128.4352778,34.85125833
29169,6423,농산물,3,48220,통영시,128.4352778,34.85125833
29170,31255,농산물,4,48220,통영시,128.4352778,34.85125833
29171,24338,농산물,4,48220,통영시,128.4352778,34.85125833
29172,2190,농산물,5,48220,통영시,128.4352778,34.85125833
29173,28552,농산물,5,48220,통영시,128.4352778,34.85125833
29174,23662,농산물,4,48220,통영시,128.4352778,34.85125833
29175,9926,농산물,3,48220,통영시,128.4352778,34.85125833
29176,6569,농산물,4,48220,통영시,128.4352778,34.85125833
29177,19868,농산물,3,48220,통영시,128.4352778,34.85125833
29178,17769,농산물,3,48220,통영시,128.4352778,34.85125833
29179,23336,농산물,3,48220,통영시,128.4352778,34.85125833
29180,12762,농산물,3,48220,통영시,128.4352778,34.85125833
29181,30084,농산물,5,48220,통영시,128.4352778,34.85125833
29182,25920,농산물,5,48220,통영시,128.4352778,34.85125833
29183,22200,농산물,15,48220,통영시,128.4352778,34.85125833
29184,14535,농산물,3,48220,통영시,128.4352778,34.85125833
29185,5836,농산물,3,48220,통영시,128.4352778,34.85125833
29186,18358,농산물,3,48220,통영시,128.4352778,34.85125833
29187,230,농산물,6,48220,통영시,128.4352778,34.85125833
29188,20492,농산물,3,48220,통영시,128.4352778,34.85125833
29189,15934,농산물,13,48220,통영시,128.4352778,34.85125833
29190,15671,농산물,7,48220,통영시,128.4352778,34.85125833
29191,2845,농산물,3,48220,통영시,128.4352778,34.85125833
29192,23586,농산물,3,48220,통영시,128.4352778,34.85125833
29193,21736,농산물,3,48220,통영시,128.4352778,34.85125833
29194,13093,농산물,3,48220,통영시,128.4352778,34.85125833
29195,30341,농산물,3,48220,통영시,128.4352778,34.85125833
29196,22311,농산물,4,48220,통영시,128.4352778,34.85125833
29197,11571,농산물,3,48220,통영시,128.4352778,34.85125833
29198,28741,농산물,4,48220,통영시,128.4352778,34.85125833
29199,4107,농산물,4,48220,통영시,128.4352778,34.85125833
29200,8824,농산물,3,48220,통영시,128.4352778,34.85125833
29201,29567,냉동/간편조리식품,4,48220,통영시,128.4352778,34.85125833
29202,24571,농산물,3,48220,통영시,128.4352778,34.85125833
29203,16205,농산물,3,48220,통영시,128.4352778,34.85125833
29204,18493,농산물,3,48220,통영시,128.4352778,34.85125833
29205,10916,농산물,3,48240,사천시,128.0667778,35.00028333
29206,14472,농산물,6,48240,사천시,128.0667778,35.00028333
29207,1340,과자,8,48240,사천시,128.0667778,35.00028333
29208,15769,기타식품,5,48240,사천시,128.0667778,35.00028333
29209,23909,농산물,5,48240,사천시,128.0667778,35.00028333
29210,16184,농산물,3,48240,사천시,128.0667778,35.00028333
29211,14365,농산물,15,48240,사천시,128.0667778,35.00028333
29212,10214,농산물,6,48240,사천시,128.0667778,35.00028333
29213,16406,농산물,4,48240,사천시,128.0667778,35.00028333
29214,25208,농산물,3,48240,사천시,128.0667778,35.00028333
29215,1487,농산물,3,48240,사천시,128.0667778,35.00028333
29216,1677,농산물,3,48240,사천시,128.0667778,35.00028333
29217,12208,농산물,3,48240,사천시,128.0667778,35.00028333
29218,26419,농산물,10,48240,사천시,128.0667778,35.00028333
29219,11483,반찬,3,48240,사천시,128.0667778,35.00028333
29220,16556,농산물,3,48240,사천시,128.0667778,35.00028333
29221,2891,농산물,3,48240,사천시,128.0667778,35.00028333
29222,16330,농산물,9,48240,사천시,128.0667778,35.00028333
29223,27400,농산물,3,48240,사천시,128.0667778,35.00028333
29224,28663,농산물,3,48240,사천시,128.0667778,35.00028333
29225,10662,농산물,3,48240,사천시,128.0667778,35.00028333
29226,10667,농산물,4,48240,사천시,128.0667778,35.00028333
29227,27975,농산물,16,48240,사천시,128.0667778,35.00028333
29228,14094,농산물,3,48240,사천시,128.0667778,35.00028333
29229,3236,농산물,3,48240,사천시,128.0667778,35.00028333
29230,13314,농산물,3,48240,사천시,128.0667778,35.00028333
29231,28492,농산물,3,48240,사천시,128.0667778,35.00028333
29232,28932,농산물,3,48240,사천시,128.0667778,35.00028333
29233,21120,농산물,4,48240,사천시,128.0667778,35.00028333
29234,7103,농산물,3,48240,사천시,128.0667778,35.00028333
29235,26211,농산물,3,48240,사천시,128.0667778,35.00028333
29236,4375,농산물,8,48240,사천시,128.0667778,35.00028333
29237,7892,농산물,3,48240,사천시,128.0667778,35.00028333
29238,22254,농산물,4,48240,사천시,128.0667778,35.00028333
29239,8698,농산물,3,48240,사천시,128.0667778,35.00028333
29240,25493,과자,7,48240,사천시,128.0667778,35.00028333
29241,8797,농산물,13,48240,사천시,128.0667778,35.00028333
