,index,item,counts,Rec_grid,시군구명
26069,11896,주방용품,3,50110,제주시
26070,11897,헤어케어,3,50110,제주시
26071,11907,문화컨텐츠,3,50110,제주시
26072,11908,과자,4,50110,제주시
26073,11910,원피스/점프슈트,3,50110,제주시
26074,11911,음료,4,50110,제주시
26075,11917,상의,9,50110,제주시
26076,11919,음료,4,50110,제주시
26077,11924,문화컨텐츠,3,50110,제주시
26078,11934,가공식품,3,50110,제주시
26079,11935,가공식품,3,50110,제주시
26080,12083,기타식품,3,50110,제주시
26081,12086,가공식품,3,50110,제주시
26082,12088,음료,4,50110,제주시
26083,12089,기타식품,4,50110,제주시
26084,12220,건강용품,3,50110,제주시
26085,12224,과자,12,50110,제주시
26086,12227,가공식품,3,50110,제주시
26087,12235,건강식품,3,50110,제주시
26088,12239,문화컨텐츠,5,50110,제주시
26089,12250,반려동물,3,50110,제주시
26090,12255,스킨케어,3,50110,제주시
26091,12262,냉동/간편조리식품,4,50110,제주시
26092,12271,양말/스타킹,3,50110,제주시
26093,12284,생활용품,4,50110,제주시
26094,12285,건강용품,5,50110,제주시
26095,12287,음료,5,50110,제주시
26096,12296,가공식품,4,50110,제주시
26097,12299,주방용품,3,50110,제주시
26098,12301,농산물,4,50110,제주시
26099,12303,가공식품,6,50110,제주시
26100,12306,문화컨텐츠,3,50110,제주시
26101,12320,문화컨텐츠,5,50110,제주시
26102,12321,주방용품,3,50110,제주시
26103,12207,주방용품,123,50110,제주시
26104,12719,농산물,4,50110,제주시
26105,12196,생활용품,3,50110,제주시
26106,12189,건강식품,3,50110,제주시
26107,12092,음료,3,50110,제주시
26108,12099,음료,3,50110,제주시
26109,12101,건강식품,4,50110,제주시
26110,12106,기타식품,3,50110,제주시
26111,12109,기타디지털/가전,4,50110,제주시
26112,12110,주방용품,3,50110,제주시
26113,12119,문화컨텐츠,3,50110,제주시
26114,12121,기타식품,6,50110,제주시
26115,12122,아우터,3,50110,제주시
26116,12125,의료용품,3,50110,제주시
26117,12129,문화컨텐츠,7,50110,제주시
26118,12134,스킨케어,4,50110,제주시
26119,12136,건강식품,3,50110,제주시
26120,12145,공구,3,50110,제주시
26121,12163,스킨케어,18,50110,제주시
26122,12164,가공식품,5,50110,제주시
26123,12172,기저귀/물티슈,3,50110,제주시
26124,12180,주방용품,3,50110,제주시
26125,12186,스킨케어,3,50110,제주시
26126,12191,하의,3,50110,제주시
26127,14508,건강용품,3,50110,제주시
26128,7224,음향가전,3,50110,제주시
26129,7207,가공식품,4,50110,제주시
26130,2336,문화컨텐츠,3,50110,제주시
26131,2349,문화컨텐츠,3,50110,제주시
26132,2360,건강용품,3,50110,제주시
26133,2377,문화컨텐츠,5,50110,제주시
26134,2381,문화컨텐츠,4,50110,제주시
26135,2382,냉동/간편조리식품,3,50110,제주시
26136,2384,스킨케어,16,50110,제주시
26137,2385,농산물,4,50110,제주시
26138,2329,문화컨텐츠,3,50110,제주시
26139,2389,냉동/간편조리식품,3,50110,제주시
26140,2403,가공식품,3,50110,제주시
26141,2406,인테리어소품,3,50110,제주시
26142,2409,농산물,3,50110,제주시
26143,2411,가공식품,3,50110,제주시
26144,2416,가공식품,3,50110,제주시
26145,2419,건강식품,3,50110,제주시
26146,2421,잠옷,3,50110,제주시
26147,2426,하의,3,50110,제주시
26148,2395,스킨케어,8,50110,제주시
26149,2326,계절가전,3,50110,제주시
26150,2324,주방용품,6,50110,제주시
26151,2322,냉동/간편조리식품,4,50110,제주시
26152,2226,가공식품,7,50110,제주시
26153,2231,음료,4,50110,제주시
26154,2234,가공식품,3,50110,제주시
26155,2248,건강용품,3,50110,제주시
26156,2250,자동차용품,3,50110,제주시
26157,2255,취미용품,3,50110,제주시
26158,2257,기타패션의류,4,50110,제주시
26159,2258,건강식품,3,50110,제주시
26160,2262,건강식품,3,50110,제주시
26161,2264,기타식품,11,50110,제주시
26162,2265,아웃도어가구,5,50110,제주시
26163,2270,주방용품,3,50110,제주시
26164,2279,음향가전,3,50110,제주시
26165,2298,가공식품,4,50110,제주시
26166,2300,기타디지털/가전,11,50110,제주시
26167,2310,수납/정리용품,3,50110,제주시
26168,2315,상의,7,50110,제주시
26169,2317,축산,4,50110,제주시
26170,2320,음료,4,50110,제주시
26171,2430,신발,3,50110,제주시
26172,2220,반려동물,3,50110,제주시
26173,2431,문화컨텐츠,3,50110,제주시
26174,2434,농산물,13,50110,제주시
26175,2571,신발,3,50110,제주시
26176,2574,공구,6,50110,제주시
26177,2580,농산물,6,50110,제주시
26178,2581,스킨케어,3,50110,제주시
26179,2582,음료,3,50110,제주시
26180,2587,인테리어소품,3,50110,제주시
26181,2590,스킨케어,4,50110,제주시
26182,2594,남성화장품,3,50110,제주시
26183,2550,PC,5,50110,제주시
26184,2598,가공식품,4,50110,제주시
26185,2610,문구/사무용품,17,50110,제주시
26186,2615,문화컨텐츠,3,50110,제주시
26187,2625,주방용품,3,50110,제주시
26188,2626,문구/사무용품,11,50110,제주시
26189,2631,기타패션의류,3,50110,제주시
26190,2632,자동차용품,3,50110,제주시
26191,2636,축산,3,50110,제주시
26192,2645,DIY자재/용품,4,50110,제주시
26193,2601,문화컨텐츠,3,50110,제주시
26194,2546,위생/건강용품,3,50110,제주시
26195,2538,하의,3,50110,제주시
26196,2534,건강식품,4,50110,제주시
26197,2436,건강용품,3,50110,제주시
26198,2437,문화컨텐츠,3,50110,제주시
26199,2442,문화컨텐츠,4,50110,제주시
26200,2445,완구/매트,5,50110,제주시
26201,2448,문화컨텐츠,3,50110,제주시
26202,2451,기타화장품/미용,91,50110,제주시
26203,2475,스킨케어,3,50110,제주시
26204,2476,문화컨텐츠,5,50110,제주시
26205,2478,이미용가전,4,50110,제주시
26206,2479,문화컨텐츠,14,50110,제주시
26207,2480,음료,4,50110,제주시
26208,2498,스킨케어,5,50110,제주시
26209,2499,하의,3,50110,제주시
26210,2505,냉동/간편조리식품,4,50110,제주시
26211,2517,문화컨텐츠,3,50110,제주시
26212,2518,문구/사무용품,15,50110,제주시
26213,2522,문화컨텐츠,3,50110,제주시
26214,2528,농산물,9,50110,제주시
26215,2531,헤어케어,3,50110,제주시
26216,2433,문구/사무용품,6,50110,제주시
26217,2656,상의,3,50110,제주시
26218,2219,건강식품,6,50110,제주시
26219,2213,주방가전,3,50110,제주시
26220,1892,문화컨텐츠,3,50110,제주시
26221,1895,상의,3,50110,제주시
26222,1896,문화컨텐츠,3,50110,제주시
26223,1898,문화컨텐츠,7,50110,제주시
26224,1902,반려동물,3,50110,제주시
26225,1905,하의,5,50110,제주시
26226,1915,농산물,3,50110,제주시
26227,1927,문화컨텐츠,3,50110,제주시
26228,1890,건강용품,30,50110,제주시
26229,1929,이미용가전,3,50110,제주시
26230,1943,공구,4,50110,제주시
26231,1944,문화컨텐츠,3,50110,제주시
26232,1949,가공식품,5,50110,제주시
26233,1951,수납가구,4,50110,제주시
26234,1962,음료,6,50110,제주시
26235,1966,상의,3,50110,제주시
26236,1970,생활용품,4,50110,제주시
26237,1979,냉동/간편조리식품,4,50110,제주시
26238,1939,음료,6,50110,제주시
26239,1886,문화컨텐츠,3,50110,제주시
26240,1885,농산물,9,50110,제주시
26241,1880,기타패션의류,3,50110,제주시
26242,1806,김치,6,50110,제주시
26243,1809,문화컨텐츠,6,50110,제주시
26244,1814,문화컨텐츠,7,50110,제주시
26245,1817,냉동/간편조리식품,11,50110,제주시
26246,1819,농산물,4,50110,제주시
26247,1830,자동차용품,3,50110,제주시
26248,1831,농산물,3,50110,제주시
26249,1837,건강식품,3,50110,제주시
26250,1840,기타식품,4,50110,제주시
26251,1842,가공식품,7,50110,제주시
26252,1844,상의,3,50110,제주시
26253,1855,하의,5,50110,제주시
26254,1856,스킨케어,3,50110,제주시
26255,1862,문화컨텐츠,4,50110,제주시
26256,1870,가공식품,4,50110,제주시
26257,1871,문화컨텐츠,19,50110,제주시
26258,1873,주방용품,6,50110,제주시
26259,1876,축산,15,50110,제주시
26260,1879,문화컨텐츠,3,50110,제주시
26261,1990,PC,3,50110,제주시
26262,2217,문화컨텐츠,6,50110,제주시
26263,1997,반려동물,6,50110,제주시
26264,2009,주방용품,3,50110,제주시
26265,2112,반려동물,4,50110,제주시
26266,2114,건강식품,3,50110,제주시
26267,2124,상의,3,50110,제주시
26268,2128,반려동물,3,50110,제주시
26269,2129,네일케어,3,50110,제주시
26270,2131,기저귀/물티슈,6,50110,제주시
26271,2132,반려동물,4,50110,제주시
26272,2140,기타패션의류,3,50110,제주시
26273,2106,생활용품,14,50110,제주시
26274,2146,바디케어,3,50110,제주시
26275,2158,음료,3,50110,제주시
26276,2166,축산,3,50110,제주시
26277,2181,가공식품,4,50110,제주시
26278,2191,문화컨텐츠,5,50110,제주시
26279,2197,기타화장품/미용,3,50110,제주시
26280,2207,건강식품,3,50110,제주시
26281,2211,가공식품,3,50110,제주시
26282,2212,DIY자재/용품,3,50110,제주시
26283,2150,취미용품,10,50110,제주시
26284,2105,문화컨텐츠,4,50110,제주시
26285,2103,스킨케어,3,50110,제주시
26286,2102,문구/사무용품,27,50110,제주시
26287,2010,반려동물,7,50110,제주시
26288,2013,음반,4,50110,제주시
26289,2014,문화컨텐츠,7,50110,제주시
26290,2020,주방용품,3,50110,제주시
26291,2029,문화컨텐츠,3,50110,제주시
26292,2035,냉동/간편조리식품,3,50110,제주시
26293,2037,기타디지털/가전,3,50110,제주시
26294,2042,가공식품,12,50110,제주시
26295,2044,기타식품,3,50110,제주시
26296,2050,건강식품,3,50110,제주시
26297,2051,반려동물,5,50110,제주시
26298,2065,가공식품,3,50110,제주시
26299,2067,문화컨텐츠,4,50110,제주시
26300,2074,건강식품,3,50110,제주시
26301,2075,가공식품,9,50110,제주시
26302,2082,문화컨텐츠,5,50110,제주시
26303,2084,반려동물,3,50110,제주시
26304,2088,건강식품,4,50110,제주시
26305,2101,음료,3,50110,제주시
26306,2007,스킨케어,3,50110,제주시
26307,2657,기타디지털/가전,4,50110,제주시
26308,2666,축산,10,50110,제주시
26309,2668,음반,3,50110,제주시
26310,3265,건강용품,4,50110,제주시
26311,3267,다이어트식품,7,50110,제주시
26312,3275,주방용품,3,50110,제주시
26313,3279,기타화장품/미용,6,50110,제주시
26314,3286,건강식품,4,50110,제주시
26315,3287,서재/사무용가구,3,50110,제주시
26316,3291,반려동물,4,50110,제주시
26317,3294,상의,3,50110,제주시
26318,3259,주방용품,4,50110,제주시
26319,3303,수산,3,50110,제주시
26320,3307,문화컨텐츠,3,50110,제주시
26321,3308,공구,3,50110,제주시
26322,3315,기타디지털/가전,3,50110,제주시
26323,3317,신발,3,50110,제주시
26324,3320,기타디지털/가전,3,50110,제주시
26325,3325,가공식품,4,50110,제주시
26326,3327,다이어트식품,6,50110,제주시
26327,3328,기타식품,4,50110,제주시
26328,3306,문화컨텐츠,3,50110,제주시
26329,3258,음료,4,50110,제주시
26330,3245,문화컨텐츠,5,50110,제주시
26331,3241,문화컨텐츠,3,50110,제주시
26332,3146,양말/스타킹,3,50110,제주시
26333,3161,농산물,3,50110,제주시
26334,3163,기타디지털/가전,4,50110,제주시
26335,3165,헤어케어,3,50110,제주시
26336,3174,문화컨텐츠,3,50110,제주시
26337,3188,주방용품,4,50110,제주시
26338,3191,주방용품,3,50110,제주시
26339,3194,아우터,3,50110,제주시
26340,3196,주방용품,3,50110,제주시
26341,3197,가공식품,4,50110,제주시
26342,3200,문구/사무용품,3,50110,제주시
26343,3205,PC,16,50110,제주시
26344,3210,생활용품,4,50110,제주시
26345,3216,건강식품,4,50110,제주시
26346,3223,의료용품,3,50110,제주시
26347,3224,건강식품,4,50110,제주시
26348,3225,취미용품,18,50110,제주시
26349,3226,음료,4,50110,제주시
26350,3235,음료,4,50110,제주시
26351,3331,헤어스타일링,10,50110,제주시
26352,3141,기타디지털/가전,3,50110,제주시
26353,3334,스킨케어,5,50110,제주시
26354,3351,주방가구,4,50110,제주시
26355,3478,주방용품,4,50110,제주시
26356,3491,기타디지털/가전,3,50110,제주시
26357,3495,기타식품,3,50110,제주시
26358,3497,완구/매트,6,50110,제주시
26359,3498,하의,3,50110,제주시
26360,3500,건강식품,3,50110,제주시
26361,3501,기타스포츠/레저,3,50110,제주시
26362,3508,기타디지털/가전,3,50110,제주시
26363,3473,기타패션의류,3,50110,제주시
26364,3511,스킨케어,10,50110,제주시
26365,3518,문구/사무용품,3,50110,제주시
26366,3521,건강식품,4,50110,제주시
26367,3525,생활용품,10,50110,제주시
26368,3531,침구단품,3,50110,제주시
26369,3533,기타디지털/가전,4,50110,제주시
26370,3536,문화컨텐츠,3,50110,제주시
26371,3541,건강식품,3,50110,제주시
26372,3542,문화컨텐츠,4,50110,제주시
26373,3513,하의,3,50110,제주시
26374,3465,문구/사무용품,5,50110,제주시
26375,3457,아우터,3,50110,제주시
26376,3443,가공식품,4,50110,제주시
26377,3353,건강용품,7,50110,제주시
26378,3361,의료용품,5,50110,제주시
26379,3362,과자,3,50110,제주시
26380,3373,가공식품,10,50110,제주시
26381,3378,음반,3,50110,제주시
26382,3383,스킨케어,3,50110,제주시
26383,3384,기타디지털/가전,3,50110,제주시
26384,3390,문화컨텐츠,3,50110,제주시
26385,3395,기타식품,3,50110,제주시
26386,3396,가공식품,4,50110,제주시
26387,3400,농산물,7,50110,제주시
26388,3408,냉동/간편조리식품,12,50110,제주시
26389,3413,문화컨텐츠,4,50110,제주시
26390,3417,가공식품,3,50110,제주시
26391,3422,농산물,6,50110,제주시
26392,3423,주방용품,13,50110,제주시
26393,3429,문화컨텐츠,4,50110,제주시
26394,3437,기타식품,28,50110,제주시
26395,3442,스킨케어,3,50110,제주시
26396,3349,주방용품,84,50110,제주시
26397,3140,문화컨텐츠,3,50110,제주시
26398,3138,의료용품,5,50110,제주시
26399,3122,음료,3,50110,제주시
26400,2811,기타식품,3,50110,제주시
26401,2813,문화컨텐츠,8,50110,제주시
26402,2818,건강식품,3,50110,제주시
26403,2821,과자,11,50110,제주시
26404,2824,바디케어,3,50110,제주시
26405,2827,가공식품,3,50110,제주시
26406,2838,가공식품,6,50110,제주시
26407,2839,기저귀/물티슈,3,50110,제주시
26408,2808,주방가구,3,50110,제주시
26409,2843,가공식품,3,50110,제주시
26410,2847,바디케어,4,50110,제주시
26411,2851,문화컨텐츠,3,50110,제주시
26412,2855,스킨케어,5,50110,제주시
26413,2859,상의,3,50110,제주시
26414,2863,침구단품,3,50110,제주시
26415,2869,가공식품,4,50110,제주시
26416,2871,스킨케어,3,50110,제주시
26417,2872,문화컨텐츠,4,50110,제주시
26418,2844,음료,4,50110,제주시
26419,2793,농산물,3,50110,제주시
26420,2790,냉동/간편조리식품,3,50110,제주시
26421,2787,음료,5,50110,제주시
26422,2671,기타패션의류,3,50110,제주시
26423,2678,축산,3,50110,제주시
26424,2684,건강식품,4,50110,제주시
26425,2689,가공식품,5,50110,제주시
26426,2694,다이어트식품,3,50110,제주시
26427,2696,하의,3,50110,제주시
26428,2705,생활용품,16,50110,제주시
26429,2712,DIY자재/용품,3,50110,제주시
26430,2721,공구,10,50110,제주시
26431,2726,농산물,4,50110,제주시
26432,2727,가공식품,4,50110,제주시
26433,2731,냉동/간편조리식품,3,50110,제주시
26434,2737,생활용품,8,50110,제주시
26435,2746,문화컨텐츠,3,50110,제주시
26436,2752,문화컨텐츠,8,50110,제주시
26437,2753,주방용품,10,50110,제주시
26438,2755,농산물,24,50110,제주시
26439,2773,건강식품,16,50110,제주시
26440,2778,아우터,4,50110,제주시
26441,2873,상의,3,50110,제주시
26442,2884,반려동물,5,50110,제주시
26443,2886,바디케어,3,50110,제주시
26444,2902,가공식품,3,50110,제주시
26445,3029,음료,13,50110,제주시
26446,3031,기타화장품/미용,56,50110,제주시
26447,3038,기타스포츠/레저,10,50110,제주시
26448,3041,가공식품,32,50110,제주시
26449,3042,하의,3,50110,제주시
26450,3048,건강식품,17,50110,제주시
26451,3051,침구세트,3,50110,제주시
26452,3058,반려동물,4,50110,제주시
26453,3064,문화컨텐츠,5,50110,제주시
26454,3073,음료,8,50110,제주시
26455,3080,기타패션의류,13,50110,제주시
26456,3081,가공식품,3,50110,제주시
26457,3084,침구단품,3,50110,제주시
26458,3087,상의,5,50110,제주시
26459,3098,건강식품,3,50110,제주시
26460,3104,건강식품,4,50110,제주시
26461,3108,가공식품,5,50110,제주시
26462,3116,상의,3,50110,제주시
26463,3117,반려동물,3,50110,제주시
26464,3025,음료,3,50110,제주시
26465,1805,헤어케어,3,50110,제주시
26466,3021,기타디지털/가전,3,50110,제주시
26467,3011,공구,3,50110,제주시
26468,2909,다이어트식품,3,50110,제주시
26469,2919,문구/사무용품,10,50110,제주시
26470,2937,문화컨텐츠,6,50110,제주시
26471,2941,축산,3,50110,제주시
26472,2944,베이스메이크업,14,50110,제주시
26473,2948,의료용품,10,50110,제주시
26474,2959,문화컨텐츠,6,50110,제주시
26475,2961,냉동/간편조리식품,4,50110,제주시
26476,2965,기타식품,6,50110,제주시
26477,2966,상의,3,50110,제주시
26478,2967,음향가전,7,50110,제주시
26479,2968,헬스,3,50110,제주시
26480,2972,주방용품,5,50110,제주시
26481,2974,상의,3,50110,제주시
26482,2975,건강용품,3,50110,제주시
26483,2980,음료,48,50110,제주시
26484,2982,아우터,5,50110,제주시
26485,3000,PC,3,50110,제주시
26486,3001,완구/매트,6,50110,제주시
26487,3015,농산물,12,50110,제주시
26488,3543,기타식품,3,50110,제주시
26489,1803,주방용품,4,50110,제주시
26490,1794,건강용품,3,50110,제주시
26491,510,문화컨텐츠,14,50110,제주시
26492,512,건강식품,4,50110,제주시
26493,520,가공식품,3,50110,제주시
26494,527,과자,4,50110,제주시
26495,549,주방가구,4,50110,제주시
26496,556,음료,5,50110,제주시
26497,561,음료,9,50110,제주시
26498,562,기타디지털/가전,3,50110,제주시
26499,505,상의,3,50110,제주시
26500,568,문화컨텐츠,4,50110,제주시
26501,581,음반,12,50110,제주시
26502,582,반려동물,3,50110,제주시
26503,583,냉동/간편조리식품,3,50110,제주시
26504,591,수산,4,50110,제주시
26505,597,건강식품,3,50110,제주시
26506,600,상의,3,50110,제주시
26507,601,기저귀/물티슈,3,50110,제주시
26508,602,문화컨텐츠,3,50110,제주시
26509,573,DIY자재/용품,5,50110,제주시
26510,504,농산물,4,50110,제주시
26511,503,완구/매트,3,50110,제주시
26512,501,문화컨텐츠,3,50110,제주시
26513,428,문화컨텐츠,12,50110,제주시
26514,437,반려동물,3,50110,제주시
26515,442,기타식품,3,50110,제주시
26516,446,인테리어소품,3,50110,제주시
26517,449,음료,4,50110,제주시
26518,454,냉동/간편조리식품,3,50110,제주시
26519,460,건강식품,3,50110,제주시
26520,468,농산물,3,50110,제주시
26521,471,상의,5,50110,제주시
26522,474,반려동물,4,50110,제주시
26523,476,PC,3,50110,제주시
26524,477,양말/스타킹,3,50110,제주시
26525,478,기타패션의류,3,50110,제주시
26526,480,수산,3,50110,제주시
26527,489,침구단품,3,50110,제주시
26528,490,의료용품,3,50110,제주시
26529,491,가공식품,7,50110,제주시
26530,493,스킨케어,8,50110,제주시
26531,494,과자,8,50110,제주시
26532,608,기타디지털/가전,5,50110,제주시
26533,424,상의,3,50110,제주시
26534,609,헤어액세서리,3,50110,제주시
26535,623,음료,4,50110,제주시
26536,743,하의,3,50110,제주시
26537,746,상의,3,50110,제주시
26538,750,상의,4,50110,제주시
26539,752,축산,3,50110,제주시
26540,753,문화컨텐츠,5,50110,제주시
26541,761,주방용품,4,50110,제주시
26542,762,건강식품,5,50110,제주시
26543,764,문화컨텐츠,6,50110,제주시
26544,739,기타식품,4,50110,제주시
26545,766,음반,3,50110,제주시
26546,779,문화컨텐츠,4,50110,제주시
26547,785,위생/건강용품,6,50110,제주시
26548,788,기타식품,47,50110,제주시
26549,797,가공식품,37,50110,제주시
26550,800,음료,5,50110,제주시
26551,804,음료,4,50110,제주시
26552,805,건강식품,3,50110,제주시
26553,807,음료,4,50110,제주시
26554,771,문화컨텐츠,3,50110,제주시
26555,738,인테리어소품,3,50110,제주시
26556,734,음료,3,50110,제주시
26557,724,상의,3,50110,제주시
26558,626,생활용품,4,50110,제주시
26559,627,이미용가전,4,50110,제주시
26560,629,문화컨텐츠,4,50110,제주시
26561,632,건강식품,3,50110,제주시
26562,634,주방가구,3,50110,제주시
26563,635,기타디지털/가전,7,50110,제주시
26564,652,신발,3,50110,제주시
26565,655,반려동물,3,50110,제주시
26566,664,문화컨텐츠,6,50110,제주시
26567,665,생활용품,10,50110,제주시
26568,669,주방용품,4,50110,제주시
26569,673,문화컨텐츠,5,50110,제주시
26570,677,냉동/간편조리식품,3,50110,제주시
26571,681,문화컨텐츠,3,50110,제주시
26572,685,건강식품,4,50110,제주시
26573,695,기타식품,4,50110,제주시
26574,704,주방가구,3,50110,제주시
26575,710,문화컨텐츠,3,50110,제주시
26576,721,색조메이크업,5,50110,제주시
26577,617,기타디지털/가전,4,50110,제주시
26578,810,상의,3,50110,제주시
26579,420,기타디지털/가전,13,50110,제주시
26580,418,기타식품,3,50110,제주시
26581,116,기저귀/물티슈,3,50110,제주시
26582,117,하의,3,50110,제주시
26583,126,헤어케어,27,50110,제주시
26584,127,선케어,37,50110,제주시
26585,128,생활용품,3,50110,제주시
26586,131,다이어트식품,4,50110,제주시
26587,132,건강식품,16,50110,제주시
26588,142,가공식품,4,50110,제주시
26589,109,문화컨텐츠,5,50110,제주시
26590,151,기타식품,4,50110,제주시
26591,153,생활용품,3,50110,제주시
26592,156,바디케어,3,50110,제주시
26593,173,네일케어,3,50110,제주시
26594,178,건강용품,4,50110,제주시
26595,181,냉동/간편조리식품,3,50110,제주시
26596,182,가공식품,4,50110,제주시
26597,189,서재/사무용가구,3,50110,제주시
26598,191,문화컨텐츠,31,50110,제주시
26599,152,기타디지털/가전,3,50110,제주시
26600,107,아우터,3,50110,제주시
26601,105,생활용품,4,50110,제주시
26602,103,문화컨텐츠,4,50110,제주시
26603,1,문화컨텐츠,3,50110,제주시
26604,3,기타식품,7,50110,제주시
26605,12,신발,3,50110,제주시
26606,16,기타식품,4,50110,제주시
26607,38,스킨케어,3,50110,제주시
26608,46,가공식품,4,50110,제주시
26609,51,농산물,3,50110,제주시
26610,52,건강식품,3,50110,제주시
26611,57,헤어케어,4,50110,제주시
26612,59,건강식품,3,50110,제주시
26613,64,기저귀/물티슈,3,50110,제주시
26614,65,의료용품,77,50110,제주시
26615,67,기타디지털/가전,9,50110,제주시
26616,69,건강용품,11,50110,제주시
26617,72,바디케어,6,50110,제주시
26618,78,상의,3,50110,제주시
26619,82,출산/유아동의류,4,50110,제주시
26620,93,스킨케어,3,50110,제주시
26621,100,반려동물,3,50110,제주시
26622,195,반려동물,3,50110,제주시
26623,419,등산,10,50110,제주시
26624,202,건강식품,8,50110,제주시
26625,208,기타식품,3,50110,제주시
26626,308,생활용품,3,50110,제주시
26627,313,축산,3,50110,제주시
26628,337,수산,3,50110,제주시
26629,347,음료,8,50110,제주시
26630,348,양말/스타킹,8,50110,제주시
26631,353,상의,5,50110,제주시
26632,361,음반,4,50110,제주시
26633,368,건강식품,7,50110,제주시
26634,305,냉동/간편조리식품,3,50110,제주시
26635,374,상의,3,50110,제주시
26636,386,문화컨텐츠,3,50110,제주시
26637,393,문화컨텐츠,4,50110,제주시
26638,400,음료,4,50110,제주시
26639,402,문화컨텐츠,8,50110,제주시
26640,403,기타디지털/가전,3,50110,제주시
26641,405,음료,4,50110,제주시
26642,406,공구,3,50110,제주시
26643,413,문화컨텐츠,3,50110,제주시
26644,376,이미용가전,3,50110,제주시
26645,303,건강식품,5,50110,제주시
26646,302,인테리어소품,3,50110,제주시
26647,298,문구/사무용품,3,50110,제주시
26648,210,선글라스/안경테,3,50110,제주시
26649,213,기타화장품/미용,3,50110,제주시
26650,217,아우터,3,50110,제주시
26651,220,등산,3,50110,제주시
26652,221,모니터,5,50110,제주시
26653,224,수산,4,50110,제주시
26654,227,주방용품,3,50110,제주시
26655,233,건강식품,18,50110,제주시
26656,239,문구/사무용품,6,50110,제주시
26657,243,축산,6,50110,제주시
26658,245,기타식품,3,50110,제주시
26659,248,색조메이크업,3,50110,제주시
26660,254,침구세트,3,50110,제주시
26661,266,문화컨텐츠,3,50110,제주시
26662,274,침구단품,3,50110,제주시
26663,278,농산물,3,50110,제주시
26664,281,문화컨텐츠,3,50110,제주시
26665,285,가공식품,100,50110,제주시
26666,290,냉동/간편조리식품,3,50110,제주시
26667,203,기타식품,9,50110,제주시
26668,815,문화컨텐츠,3,50110,제주시
26669,832,주방용품,3,50110,제주시
26670,841,문구/사무용품,3,50110,제주시
26671,1467,기타패션의류,3,50110,제주시
26672,1468,건강식품,3,50110,제주시
26673,1471,농산물,4,50110,제주시
26674,1472,기타식품,3,50110,제주시
26675,1476,건강용품,3,50110,제주시
26676,1481,건강식품,3,50110,제주시
26677,1483,음료,3,50110,제주시
26678,1491,상의,3,50110,제주시
26679,1461,잠옷,3,50110,제주시
26680,1493,잠옷,5,50110,제주시
26681,1503,문화컨텐츠,3,50110,제주시
26682,1510,주방용품,3,50110,제주시
26683,1516,음료,3,50110,제주시
26684,1519,과자,3,50110,제주시
26685,1520,기타패션의류,3,50110,제주시
26686,1524,패션소품,3,50110,제주시
26687,1533,음료,4,50110,제주시
26688,1535,하의,3,50110,제주시
26689,1499,기타디지털/가전,11,50110,제주시
26690,1455,문화컨텐츠,4,50110,제주시
26691,1442,문화컨텐츠,4,50110,제주시
26692,1436,생활용품,3,50110,제주시
26693,1345,서재/사무용가구,42,50110,제주시
26694,1346,상의,3,50110,제주시
26695,1348,김치,4,50110,제주시
26696,1351,문구/사무용품,5,50110,제주시
26697,1365,문화컨텐츠,3,50110,제주시
26698,1366,농산물,5,50110,제주시
26699,1369,주방가전,4,50110,제주시
26700,1370,다이어트식품,3,50110,제주시
26701,1372,농산물,4,50110,제주시
26702,1373,농산물,3,50110,제주시
26703,1376,기타식품,3,50110,제주시
26704,1380,아우터,6,50110,제주시
26705,1384,기타화장품/미용,4,50110,제주시
26706,1395,의료용품,3,50110,제주시
26707,1399,음향가전,3,50110,제주시
26708,1406,건강용품,42,50110,제주시
26709,1409,문화컨텐츠,3,50110,제주시
26710,1417,건강식품,10,50110,제주시
26711,1435,문화컨텐츠,8,50110,제주시
26712,1539,네일케어,4,50110,제주시
26713,1326,기타디지털/가전,6,50110,제주시
26714,1552,문구/사무용품,5,50110,제주시
26715,1558,언더웨어,5,50110,제주시
26716,1700,음향가전,3,50110,제주시
26717,1719,침구단품,3,50110,제주시
26718,1722,냉동/간편조리식품,3,50110,제주시
26719,1725,문화컨텐츠,3,50110,제주시
26720,1726,건강용품,9,50110,제주시
26721,1728,상의,10,50110,제주시
26722,1730,주방용품,4,50110,제주시
26723,1736,기타화장품/미용,4,50110,제주시
26724,1693,냉동/간편조리식품,6,50110,제주시
26725,1749,상의,4,50110,제주시
26726,1753,주방용품,5,50110,제주시
26727,1769,침구세트,3,50110,제주시
26728,1771,가공식품,3,50110,제주시
26729,1782,공구,16,50110,제주시
26730,1785,농산물,3,50110,제주시
26731,1787,가공식품,5,50110,제주시
26732,1789,주방용품,3,50110,제주시
26733,1791,기저귀/물티슈,3,50110,제주시
26734,1750,냉동/간편조리식품,3,50110,제주시
26735,1669,음향가전,3,50110,제주시
26736,1665,의료용품,3,50110,제주시
26737,1656,기타식품,3,50110,제주시
26738,1562,문화컨텐츠,5,50110,제주시
26739,1567,기저귀/물티슈,4,50110,제주시
26740,1575,냉동/간편조리식품,10,50110,제주시
26741,1584,문화컨텐츠,4,50110,제주시
26742,1588,문화컨텐츠,10,50110,제주시
26743,1589,반려동물,3,50110,제주시
26744,1600,문화컨텐츠,4,50110,제주시
26745,1607,건강식품,4,50110,제주시
26746,1615,자동차용품,3,50110,제주시
